,Município,ano,ginibr
10219,430240 Bom Retiro do Sul,2000,"0,4273"
10220,430245 Boqueirão do Leão,2000,"0,4705"
10221,430250 Bossoroca,2000,"0,6064"
10222,430258 Bozano,2000,
10223,430260 Braga,2000,"0,5195"
10224,430265 Brochier,2000,"0,4093"
10225,430270 Butiá,2000,"0,491"
10226,430280 Caçapava do Sul,2000,"0,5416"
10227,430290 Cacequi,2000,"0,523"
10228,430300 Cachoeira do Sul,2000,"0,5706"
10229,430310 Cachoeirinha,2000,"0,4847"
10230,430320 Cacique Doble,2000,"0,4978"
10231,430330 Caibaté,2000,"0,5371"
10232,430340 Caiçara,2000,"0,566"
10233,430350 Camaquã,2000,"0,5557"
10234,430355 Camargo,2000,"0,4578"
10235,430360 Cambará do Sul,2000,"0,5062"
10236,430367 Campestre da Serra,2000,"0,4166"
10237,430370 Campina das Missões,2000,"0,4509"
10238,430380 Campinas do Sul,2000,"0,5353"
10239,430390 Campo Bom,2000,"0,4801"
10240,430400 Campo Novo,2000,"0,5697"
10241,430410 Campos Borges,2000,"0,5464"
10242,430420 Candelária,2000,"0,5553"
10243,430430 Cândido Godói,2000,"0,5265"
10244,430435 Candiota,2000,"0,5711"
10245,430440 Canela,2000,"0,5259"
10246,430450 Canguçu,2000,"0,5063"
10247,430460 Canoas,2000,"0,5326"
10248,430461 Canudos do Vale,2000,
10249,430462 Capão Bonito do Sul,2000,
10250,430463 Capão da Canoa,2000,"0,5674"
10251,430465 Capão do Cipó,2000,
10252,430466 Capão do Leão,2000,"0,4964"
10253,430468 Capela de Santana,2000,"0,4555"
10254,430469 Capitão,2000,"0,3626"
10255,430467 Capivari do Sul,2000,"0,6551"
10256,430471 Caraá,2000,"0,4936"
10257,430470 Carazinho,2000,"0,5672"
10258,430480 Carlos Barbosa,2000,"0,4144"
10259,430485 Carlos Gomes,2000,"0,3946"
10260,430490 Casca,2000,"0,5203"
10261,430495 Caseiros,2000,"0,58"
10262,430500 Catuípe,2000,"0,579"
10263,430510 Caxias do Sul,2000,"0,51"
10264,430511 Centenário,2000,"0,4833"
10265,430512 Cerrito,2000,"0,4511"
10266,430513 Cerro Branco,2000,"0,5132"
10267,430515 Cerro Grande,2000,"0,4748"
10268,430517 Cerro Grande do Sul,2000,"0,5179"
10269,430520 Cerro Largo,2000,"0,5351"
10270,430530 Chapada,2000,"0,5269"
10271,430535 Charqueadas,2000,"0,4734"
10272,430537 Charrua,2000,"0,503"
10273,430540 Chiapetta,2000,"0,5369"
10274,430543 Chuí,2000,"0,5337"
10275,430544 Chuvisca,2000,"0,5005"
10276,430545 Cidreira,2000,"0,5845"
10277,430550 Ciríaco,2000,"0,5844"
10278,430558 Colinas,2000,"0,3756"
10279,430560 Colorado,2000,"0,4703"
10280,430570 Condor,2000,"0,5645"
10281,430580 Constantina,2000,"0,5049"
10282,430583 Coqueiro Baixo,2000,
10283,430585 Coqueiros do Sul,2000,"0,4916"
10284,430587 Coronel Barros,2000,"0,4614"
10285,430590 Coronel Bicaco,2000,"0,5965"
10286,430593 Coronel Pilar,2000,
10287,430595 Cotiporã,2000,"0,4078"
10288,430597 Coxilha,2000,"0,4845"
10289,430600 Crissiumal,2000,"0,4877"
10290,430605 Cristal,2000,"0,4929"
10291,430607 Cristal do Sul,2000,"0,5206"
10292,430610 Cruz Alta,2000,"0,5997"
10293,430613 Cruzaltense,2000,
10294,430620 Cruzeiro do Sul,2000,"0,4353"
10295,430630 David Canabarro,2000,"0,4817"
10296,430632 Derrubadas,2000,"0,5927"
10297,430635 Dezesseis de Novembro,2000,"0,502"
10298,430637 Dilermando de Aguiar,2000,"0,7653"
10299,430640 Dois Irmãos,2000,"0,3902"
10300,430642 Dois Irmãos das Missões,2000,"0,635"
10301,430645 Dois Lajeados,2000,"0,494"
10302,430650 Dom Feliciano,2000,"0,4623"
10303,430660 Dom Pedrito,2000,"0,6225"
10304,430655 Dom Pedro de Alcântara,2000,"0,4593"
10305,430670 Dona Francisca,2000,"0,5122"
10306,430673 Doutor Maurício Cardoso,2000,"0,4375"
10307,430675 Doutor Ricardo,2000,"0,4666"
10308,430676 Eldorado do Sul,2000,"0,5447"
10309,430680 Encantado,2000,"0,513"
10310,430690 Encruzilhada do Sul,2000,"0,5895"
10311,430692 Engenho Velho,2000,"0,5254"
10312,430695 Entre Rios do Sul,2000,"0,6733"
10313,430693 Entre-Ijuís,2000,"0,5208"
10314,430697 Erebango,2000,"0,4649"
10315,430700 Erechim,2000,"0,5281"
10316,430705 Ernestina,2000,"0,5174"
10317,430720 Erval Grande,2000,"0,6347"
10318,430730 Erval Seco,2000,"0,5753"
10319,430740 Esmeralda,2000,"0,5499"
10320,430745 Esperança do Sul,2000,"0,4773"
10321,430750 Espumoso,2000,"0,5705"
10322,430755 Estação,2000,"0,4818"
10323,430760 Estância Velha,2000,"0,4504"
10324,430770 Esteio,2000,"0,5003"
10325,430780 Estrela,2000,"0,4641"
10326,430781 Estrela Velha,2000,"0,6503"
10327,430783 Eugênio de Castro,2000,"0,5853"
10328,430786 Fagundes Varela,2000,"0,3242"
10329,430790 Farroupilha,2000,"0,4756"
10330,430800 Faxinal do Soturno,2000,"0,506"
10331,430805 Faxinalzinho,2000,"0,5926"
10332,430807 Fazenda Vilanova,2000,"0,499"
10333,430810 Feliz,2000,"0,4169"
10334,430820 Flores da Cunha,2000,"0,4567"
10335,430825 Floriano Peixoto,2000,"0,5123"
10336,430830 Fontoura Xavier,2000,"0,5452"
10337,430840 Formigueiro,2000,"0,5432"
10338,430843 Forquetinha,2000,
10339,430845 Fortaleza dos Valos,2000,"0,6672"
10340,430850 Frederico Westphalen,2000,"0,5495"
10341,430860 Garibaldi,2000,"0,4853"
10342,430865 Garruchos,2000,"0,5388"
10343,430870 Gaurama,2000,"0,5276"
10344,430880 General Câmara,2000,"0,5334"
10345,430885 Gentil,2000,"0,4668"
10346,430890 Getúlio Vargas,2000,"0,5267"
10347,430900 Giruá,2000,"0,5989"
10348,430905 Glorinha,2000,"0,526"
10349,430910 Gramado,2000,"0,489"
10350,430912 Gramado dos Loureiros,2000,"0,5215"
10351,430915 Gramado Xavier,2000,"0,7386"
10352,430920 Gravataí,2000,"0,4876"
10353,430925 Guabiju,2000,"0,4008"
10354,430930 Guaíba,2000,"0,522"
10355,430940 Guaporé,2000,"0,4813"
10356,430950 Guarani das Missões,2000,"0,5225"
10357,430955 Harmonia,2000,"0,4108"
10358,430710 Herval,2000,"0,5912"
10359,430957 Herveiras,2000,"0,5107"
10360,430960 Horizontina,2000,"0,5052"
10361,430965 Hulha Negra,2000,"0,668"
10362,430970 Humaitá,2000,"0,4701"
10363,430975 Ibarama,2000,"0,4183"
10364,430980 Ibiaçá,2000,"0,6035"
10365,430990 Ibiraiaras,2000,"0,5966"
10366,430995 Ibirapuitã,2000,"0,4962"
10367,431000 Ibirubá,2000,"0,5879"
10368,431010 Igrejinha,2000,"0,5076"
10369,431020 Ijuí,2000,"0,5697"
10370,431030 Ilópolis,2000,"0,5768"
10371,431033 Imbé,2000,"0,5389"
10372,431036 Imigrante,2000,"0,4779"
10373,431040 Independência,2000,"0,6161"
10374,431041 Inhacorá,2000,"0,5557"
10375,431043 Ipê,2000,"0,3884"
10376,431046 Ipiranga do Sul,2000,"0,5232"
10377,431050 Iraí,2000,"0,6459"
10378,431053 Itaara,2000,"0,6112"
10379,431055 Itacurubi,2000,"0,534"
10380,431057 Itapuca,2000,"0,425"
10381,431060 Itaqui,2000,"0,5915"
10382,431065 Itati,2000,
10383,431070 Itatiba do Sul,2000,"0,5095"
10384,431075 Ivorá,2000,"0,4258"
10385,431080 Ivoti,2000,"0,462"
10386,431085 Jaboticaba,2000,"0,5314"
10387,431087 Jacuizinho,2000,
10388,431090 Jacutinga,2000,"0,5322"
10389,431100 Jaguarão,2000,"0,5531"
10390,431110 Jaguari,2000,"0,5402"
10391,431112 Jaquirana,2000,"0,5051"
10392,431113 Jari,2000,"0,5657"
10393,431115 Jóia,2000,"0,5954"
10394,431120 Júlio de Castilhos,2000,"0,5984"
10395,431123 Lagoa Bonita do Sul,2000,
10396,431127 Lagoa dos Três Cantos,2000,"0,5023"
10397,431130 Lagoa Vermelha,2000,"0,5648"
10398,431125 Lagoão,2000,"0,511"
10399,431140 Lajeado,2000,"0,5071"
10400,431142 Lajeado do Bugre,2000,"0,4338"
10401,431150 Lavras do Sul,2000,"0,5871"
10402,431160 Liberato Salzano,2000,"0,52"
10403,431162 Lindolfo Collor,2000,"0,3346"
10404,431164 Linha Nova,2000,"0,3437"
10405,431171 Maçambará,2000,"0,6686"
10406,431170 Machadinho,2000,"0,5001"
10407,431173 Mampituba,2000,"0,4796"
10408,431175 Manoel Viana,2000,"0,5709"
10409,431177 Maquiné,2000,"0,5489"
10410,431179 Maratá,2000,"0,359"
10411,431180 Marau,2000,"0,4914"
10412,431190 Marcelino Ramos,2000,"0,5581"
10413,431198 Mariana Pimentel,2000,"0,5493"
10414,431200 Mariano Moro,2000,"0,6088"
10415,431205 Marques de Souza,2000,"0,4649"
10416,431210 Mata,2000,"0,504"
10417,431213 Mato Castelhano,2000,"0,4704"
10418,431215 Mato Leitão,2000,"0,3837"
10419,431217 Mato Queimado,2000,
10420,431220 Maximiliano de Almeida,2000,"0,4839"
10421,431225 Minas do Leão,2000,"0,4514"
10422,431230 Miraguaí,2000,"0,5144"
10423,431235 Montauri,2000,"0,4308"
10424,431237 Monte Alegre dos Campos,2000,"0,4249"
10425,431238 Monte Belo do Sul,2000,"0,3954"
10426,431240 Montenegro,2000,"0,5648"
10427,431242 Mormaço,2000,"0,4772"
10428,431244 Morrinhos do Sul,2000,"0,4994"
10429,431245 Morro Redondo,2000,"0,5475"
10430,431247 Morro Reuter,2000,"0,4297"
10431,431250 Mostardas,2000,"0,5648"
10432,431260 Muçum,2000,"0,4674"
10433,431261 Muitos Capões,2000,"0,5673"
10434,431262 Muliterno,2000,"0,4197"
10435,431265 Não-Me-Toque,2000,"0,5741"
10436,431267 Nicolau Vergueiro,2000,"0,4759"
10437,431270 Nonoai,2000,"0,6185"
10438,431275 Nova Alvorada,2000,"0,4834"
10439,431280 Nova Araçá,2000,"0,6022"
10440,431290 Nova Bassano,2000,"0,4431"
10441,431295 Nova Boa Vista,2000,"0,3589"
10442,431300 Nova Bréscia,2000,"0,6011"
10443,431301 Nova Candelária,2000,"0,489"
10444,431303 Nova Esperança do Sul,2000,"0,4874"
10445,431306 Nova Hartz,2000,"0,3799"
10446,431308 Nova Pádua,2000,"0,4456"
10447,431310 Nova Palma,2000,"0,5196"
10448,431320 Nova Petrópolis,2000,"0,4689"
10449,431330 Nova Prata,2000,"0,5255"
10450,431333 Nova Ramada,2000,"0,5972"
10451,431335 Nova Roma do Sul,2000,"0,4174"
10452,431337 Nova Santa Rita,2000,"0,5038"
10453,431349 Novo Barreiro,2000,"0,4658"
10454,431339 Novo Cabrais,2000,"0,5164"
10455,431340 Novo Hamburgo,2000,"0,5502"
10456,431342 Novo Machado,2000,"0,4993"
10457,431344 Novo Tiradentes,2000,"0,4724"
10458,431346 Novo Xingu,2000,
10459,431350 Osório,2000,"0,5362"
10460,431360 Paim Filho,2000,"0,5474"
10461,431365 Palmares do Sul,2000,"0,5439"
10462,431370 Palmeira das Missões,2000,"0,6461"
10463,431380 Palmitinho,2000,"0,5433"
10464,431390 Panambi,2000,"0,5259"
10465,431395 Pantano Grande,2000,"0,5599"
10466,431400 Paraí,2000,"0,4455"
10467,431402 Paraíso do Sul,2000,"0,4929"
10468,431403 Pareci Novo,2000,"0,4054"
10469,431405 Parobé,2000,"0,4059"
10470,431406 Passa Sete,2000,"0,4517"
10471,431407 Passo do Sobrado,2000,"0,4369"
10472,431410 Passo Fundo,2000,"0,5874"
10473,431413 Paulo Bento,2000,
10474,431415 Paverama,2000,"0,3971"
10475,431417 Pedras Altas,2000,
10476,431420 Pedro Osório,2000,"0,6388"
10477,431430 Pejuçara,2000,"0,5253"
10478,431440 Pelotas,2000,"0,5966"
10479,431442 Picada Café,2000,"0,3505"
10480,431445 Pinhal,2000,"0,7764"
10481,431446 Pinhal da Serra,2000,
10482,431447 Pinhal Grande,2000,"0,5542"
10483,431449 Pinheirinho do Vale,2000,"0,5027"
10484,431450 Pinheiro Machado,2000,"0,5588"
10485,431455 Pirapó,2000,"0,5635"
10486,431460 Piratini,2000,"0,5684"
10487,431470 Planalto,2000,"0,585"
10488,431475 Poço das Antas,2000,"0,3844"
10489,431477 Pontão,2000,"0,5581"
10490,431478 Ponte Preta,2000,"0,3578"
10491,431480 Portão,2000,"0,5315"
10492,431490 Porto Alegre,2000,"0,6056"
10493,431500 Porto Lucena,2000,"0,5264"
10494,431505 Porto Mauá,2000,"0,3895"
10495,431507 Porto Vera Cruz,2000,"0,4622"
10496,431510 Porto Xavier,2000,"0,6391"
10497,431513 Pouso Novo,2000,"0,6686"
10498,431514 Presidente Lucena,2000,"0,4275"
10499,431515 Progresso,2000,"0,4317"
10500,431517 Protásio Alves,2000,"0,5326"
10501,431520 Putinga,2000,"0,6777"
10502,431530 Quaraí,2000,"0,5675"
10503,431531 Quatro Irmãos,2000,
10504,431532 Quevedos,2000,"0,6299"
10505,431535 Quinze de Novembro,2000,"0,4007"
10506,431540 Redentora,2000,"0,6301"
10507,431545 Relvado,2000,"0,4351"
10508,431550 Restinga Seca,2000,"0,5665"
10509,431555 Rio dos Índios,2000,"0,5696"
10510,431560 Rio Grande,2000,"0,5676"
10511,431570 Rio Pardo,2000,"0,5547"
10512,431575 Riozinho,2000,"0,4343"
10513,431580 Roca Sales,2000,"0,4323"
10514,431590 Rodeio Bonito,2000,"0,5761"
10515,431595 Rolador,2000,
10516,431600 Rolante,2000,"0,4272"
10517,431610 Ronda Alta,2000,"0,5934"
10518,431620 Rondinha,2000,"0,4475"
10519,431630 Roque Gonzales,2000,"0,5716"
10520,431640 Rosário do Sul,2000,"0,5451"
10521,431642 Sagrada Família,2000,"0,5156"
10522,431643 Saldanha Marinho,2000,"0,4715"
10523,431645 Salto do Jacuí,2000,"0,5889"
10524,431647 Salvador das Missões,2000,"0,3883"
10525,431650 Salvador do Sul,2000,"0,4306"
10526,431660 Sananduva,2000,"0,6005"
10527,431670 Santa Bárbara do Sul,2000,"0,5796"
10528,431673 Santa Cecília do Sul,2000,
10529,431675 Santa Clara do Sul,2000,"0,373"
10530,431680 Santa Cruz do Sul,2000,"0,5343"
10531,431697 Santa Margarida do Sul,2000,
10532,431690 Santa Maria,2000,"0,565"
10533,431695 Santa Maria do Herval,2000,"0,3359"
10534,431720 Santa Rosa,2000,"0,556"
10535,431725 Santa Tereza,2000,"0,4063"
10536,431730 Santa Vitória do Palmar,2000,"0,8036"
10537,431700 Santana da Boa Vista,2000,"0,6363"
10538,431710 Sant'Ana do Livramento,2000,"0,6081"
10539,431740 Santiago,2000,"0,5693"
10540,431750 Santo Ângelo,2000,"0,5837"
10541,431760 Santo Antônio da Patrulha,2000,"0,4748"
10542,431770 Santo Antônio das Missões,2000,"0,6144"
10543,431755 Santo Antônio do Palma,2000,"0,5698"
10544,431775 Santo Antônio do Planalto,2000,"0,497"
10545,431780 Santo Augusto,2000,"0,5976"
10546,431790 Santo Cristo,2000,"0,4984"
10547,431795 Santo Expedito do Sul,2000,"0,5143"
10548,431800 São Borja,2000,"0,6019"
10549,431805 São Domingos do Sul,2000,"0,3795"
10550,431810 São Francisco de Assis,2000,"0,5837"
10551,431820 São Francisco de Paula,2000,"0,5672"
10552,431830 São Gabriel,2000,"0,6085"
10553,431840 São Jerônimo,2000,"0,6122"
10554,431842 São João da Urtiga,2000,"0,4959"
10555,431843 São João do Polêsine,2000,"0,5586"
10556,431844 São Jorge,2000,"0,4192"
10557,431845 São José das Missões,2000,"0,6014"
10558,431846 São José do Herval,2000,"0,5948"
10559,431848 São José do Hortêncio,2000,"0,3067"
10560,431849 São José do Inhacorá,2000,"0,4326"
10561,431850 São José do Norte,2000,"0,5167"
10562,431860 São José do Ouro,2000,"0,5575"
10563,431861 São José do Sul,2000,
10564,431862 São José dos Ausentes,2000,"0,5487"
10565,431870 São Leopoldo,2000,"0,5522"
10566,431880 São Lourenço do Sul,2000,"0,5259"
10567,431890 São Luiz Gonzaga,2000,"0,5593"
10568,431900 São Marcos,2000,"0,4842"
10569,431910 São Martinho,2000,"0,53"
10570,431912 São Martinho da Serra,2000,"0,6692"
10571,431915 São Miguel das Missões,2000,"0,7136"
10572,431920 São Nicolau,2000,"0,5607"
10573,431930 São Paulo das Missões,2000,"0,4673"
10574,431935 São Pedro da Serra,2000,"0,4536"
10575,431936 São Pedro das Missões,2000,
10576,431937 São Pedro do Butiá,2000,"0,439"
10577,431940 São Pedro do Sul,2000,"0,5803"
10578,431950 São Sebastião do Caí,2000,"0,5546"
10579,431960 São Sepé,2000,"0,5654"
10580,431970 São Valentim,2000,"0,5492"
10581,431971 São Valentim do Sul,2000,"0,4764"
10582,431973 São Valério do Sul,2000,"0,5991"
10583,431975 São Vendelino,2000,"0,384"
10584,431980 São Vicente do Sul,2000,"0,6634"
10585,431990 Sapiranga,2000,"0,4724"
10586,432000 Sapucaia do Sul,2000,"0,4659"
10587,432010 Sarandi,2000,"0,5634"
10588,432020 Seberi,2000,"0,57"
10589,432023 Sede Nova,2000,"0,514"
10590,432026 Segredo,2000,"0,5168"
10591,432030 Selbach,2000,"0,6893"
10592,432032 Senador Salgado Filho,2000,"0,4988"
10593,432035 Sentinela do Sul,2000,"0,4977"
10594,432040 Serafina Corrêa,2000,"0,4713"
10595,432045 Sério,2000,"0,4289"
10596,432050 Sertão,2000,"0,5179"
10597,432055 Sertão Santana,2000,"0,5575"
10598,432057 Sete de Setembro,2000,"0,5047"
10599,432060 Severiano de Almeida,2000,"0,4682"
10600,432065 Silveira Martins,2000,"0,5314"
10601,432067 Sinimbu,2000,"0,5106"
10602,432070 Sobradinho,2000,"0,57"
10603,432080 Soledade,2000,"0,5793"
10604,432085 Tabaí,2000,"0,4388"
10605,432090 Tapejara,2000,"0,5147"
10606,432100 Tapera,2000,"0,5664"
10607,432110 Tapes,2000,"0,6088"
10608,432120 Taquara,2000,"0,5316"
10609,432130 Taquari,2000,"0,4858"
10610,432132 Taquaruçu do Sul,2000,"0,5638"
10611,432135 Tavares,2000,"0,5919"
10612,432140 Tenente Portela,2000,"0,595"
10613,432143 Terra de Areia,2000,"0,5664"
10614,432145 Teutônia,2000,"0,4307"
10615,432146 Tio Hugo,2000,
10616,432147 Tiradentes do Sul,2000,"0,518"
10617,432149 Toropi,2000,"0,4585"
10618,432150 Torres,2000,"0,5315"
10619,432160 Tramandaí,2000,"0,5961"
10620,432162 Travesseiro,2000,"0,3464"
10621,432163 Três Arroios,2000,"0,4404"
10622,432166 Três Cachoeiras,2000,"0,485"
10623,432170 Três Coroas,2000,"0,4574"
10624,432180 Três de Maio,2000,"0,5162"
10625,432183 Três Forquilhas,2000,"0,4585"
10626,432185 Três Palmeiras,2000,"0,6211"
10627,432190 Três Passos,2000,"0,5268"
10628,432195 Trindade do Sul,2000,"0,5585"
10629,432200 Triunfo,2000,"0,5633"
10630,432210 Tucunduva,2000,"0,4818"
10631,432215 Tunas,2000,"0,465"
10632,432218 Tupanci do Sul,2000,"0,5125"
10633,432220 Tupanciretã,2000,"0,6203"
10634,432225 Tupandi,2000,"0,3954"
10635,432230 Tuparendi,2000,"0,5282"
10636,432232 Turuçu,2000,"0,4531"
10637,432234 Ubiretama,2000,"0,4506"
10638,432235 União da Serra,2000,"0,4915"
10639,432237 Unistalda,2000,"0,5983"
10640,432240 Uruguaiana,2000,"0,6042"
10641,432250 Vacaria,2000,"0,5688"
10642,432253 Vale do Sol,2000,"0,4527"
10643,432254 Vale Real,2000,"0,3624"
10644,432252 Vale Verde,2000,"0,5653"
10645,432255 Vanini,2000,"0,3979"
10646,432260 Venâncio Aires,2000,"0,4832"
10647,432270 Vera Cruz,2000,"0,512"
10648,432280 Veranópolis,2000,"0,5288"
10649,432285 Vespasiano Correa,2000,"0,4148"
10650,432290 Viadutos,2000,"0,4902"
10651,432300 Viamão,2000,"0,4993"
10652,432310 Vicente Dutra,2000,"0,5068"
10653,432320 Victor Graeff,2000,"0,4493"
10654,432330 Vila Flores,2000,"0,3372"
10655,432335 Vila Lângaro,2000,"0,4757"
10656,432340 Vila Maria,2000,"0,4529"
10657,432345 Vila Nova do Sul,2000,"0,6045"
10658,432350 Vista Alegre,2000,"0,4833"
10659,432360 Vista Alegre do Prata,2000,"0,438"
10660,432370 Vista Gaúcha,2000,"0,4925"
10661,432375 Vitória das Missões,2000,"0,506"
10662,432377 Westfalia,2000,
10663,432380 Xangri-lá,2000,"0,4924"
10664,500020 Água Clara,2000,"0,5856"
10665,500025 Alcinópolis,2000,"0,4832"
10666,500060 Amambai,2000,"0,625"
10667,500070 Anastácio,2000,"0,5714"
10668,500080 Anaurilândia,2000,"0,5441"
10669,500085 Angélica,2000,"0,4983"
10670,500090 Antônio João,2000,"0,509"
10671,500100 Aparecida do Taboado,2000,"0,5459"
10672,500110 Aquidauana,2000,"0,6519"
10673,500124 Aral Moreira,2000,"0,5805"
10674,500150 Bandeirantes,2000,"0,5238"
10675,500190 Bataguassu,2000,"0,5288"
10676,500200 Batayporã,2000,"0,4618"
10677,500210 Bela Vista,2000,"0,6812"
10678,500215 Bodoquena,2000,"0,5734"
10679,500220 Bonito,2000,"0,6118"
10680,500230 Brasilândia,2000,"0,6053"
10681,500240 Caarapó,2000,"0,5851"
10682,500260 Camapuã,2000,"0,5748"
10683,500270 Campo Grande,2000,"0,6125"
10684,500280 Caracol,2000,"0,5027"
10685,500290 Cassilândia,2000,"0,5448"
10686,500295 Chapadão do Sul,2000,"0,622"
10687,500310 Corguinho,2000,"0,5346"
10688,500315 Coronel Sapucaia,2000,"0,5454"
10689,500320 Corumbá,2000,"0,6259"
10690,500325 Costa Rica,2000,"0,7709"
10691,500330 Coxim,2000,"0,6738"
10692,500345 Deodápolis,2000,"0,6018"
10693,500348 Dois Irmãos do Buriti,2000,"0,5969"
10694,500350 Douradina,2000,"0,6643"
10695,500370 Dourados,2000,"0,6186"
10696,500375 Eldorado,2000,"0,5197"
10697,500380 Fátima do Sul,2000,"0,5826"
10698,500390 Figueirão,2000,
10699,500400 Glória de Dourados,2000,"0,5595"
10700,500410 Guia Lopes da Laguna,2000,"0,713"
10701,500430 Iguatemi,2000,"0,5774"
10702,500440 Inocência,2000,"0,6219"
10703,500450 Itaporã,2000,"0,5891"
10704,500460 Itaquiraí,2000,"0,5332"
10705,500470 Ivinhema,2000,"0,533"
10706,500480 Japorã,2000,"0,5441"
10707,500490 Jaraguari,2000,"0,5576"
10708,500500 Jardim,2000,"0,6869"
10709,500510 Jateí,2000,"0,4696"
10710,500515 Juti,2000,"0,6252"
10711,500520 Ladário,2000,"0,6054"
10712,500525 Laguna Carapã,2000,"0,6624"
10713,500540 Maracaju,2000,"0,593"
10714,500560 Miranda,2000,"0,7859"
10715,500568 Mundo Novo,2000,"0,5389"
10716,500570 Naviraí,2000,"0,5419"
10717,500580 Nioaque,2000,"0,5797"
10718,500600 Nova Alvorada do Sul,2000,"0,5877"
10719,500620 Nova Andradina,2000,"0,5599"
10720,500625 Novo Horizonte do Sul,2000,"0,5039"
10721,500630 Paranaíba,2000,"0,6323"
10722,500635 Paranhos,2000,"0,5196"
10723,500640 Pedro Gomes,2000,"0,5657"
10724,500660 Ponta Porã,2000,"0,6232"
10725,500690 Porto Murtinho,2000,"0,5904"
10726,500710 Ribas do Rio Pardo,2000,"0,5034"
10727,500720 Rio Brilhante,2000,"0,5796"
10728,500730 Rio Negro,2000,"0,5177"
10729,500740 Rio Verde de Mato Grosso,2000,"0,5562"
10730,500750 Rochedo,2000,"0,577"
10731,500755 Santa Rita do Pardo,2000,"0,4853"
10732,500769 São Gabriel do Oeste,2000,"0,6873"
10733,500780 Selvíria,2000,"0,5428"
10734,500770 Sete Quedas,2000,"0,6323"
10735,500790 Sidrolândia,2000,"0,651"
10736,500793 Sonora,2000,"0,6462"
10737,500795 Tacuru,2000,"0,5096"
10738,500797 Taquarussu,2000,"0,5115"
10739,500800 Terenos,2000,"0,5822"
10740,500830 Três Lagoas,2000,"0,5728"
10741,500840 Vicentina,2000,"0,5968"
10742,510010 Acorizal,2000,"0,5802"
10743,510020 Água Boa,2000,"0,6733"
10744,510025 Alta Floresta,2000,"0,5898"
10745,510030 Alto Araguaia,2000,"0,5761"
10746,510035 Alto Boa Vista,2000,"0,5469"
10747,510040 Alto Garças,2000,"0,7117"
10748,510050 Alto Paraguai,2000,"0,5328"
10749,510060 Alto Taquari,2000,"0,7117"
10750,510080 Apiacás,2000,"0,5329"
10751,510100 Araguaiana,2000,"0,5281"
10752,510120 Araguainha,2000,"0,3772"
10753,510125 Araputanga,2000,"0,5957"
10754,510130 Arenápolis,2000,"0,5906"
10755,510140 Aripuanã,2000,"0,5734"
10756,510160 Barão de Melgaço,2000,"0,5577"
10757,510170 Barra do Bugres,2000,"0,5549"
10758,510180 Barra do Garças,2000,"0,5994"
10759,510185 Bom Jesus do Araguaia,2000,
10760,510190 Brasnorte,2000,"0,5991"
10761,510250 Cáceres,2000,"0,6126"
10762,510260 Campinápolis,2000,"0,6104"
10763,510263 Campo Novo do Parecis,2000,"0,6904"
10764,510267 Campo Verde,2000,"0,6438"
10765,510268 Campos de Júlio,2000,"0,8797"
10766,510269 Canabrava do Norte,2000,"0,5231"
10767,510270 Canarana,2000,"0,6147"
10768,510279 Carlinda,2000,"0,5192"
10769,510285 Castanheira,2000,"0,5293"
